std_name	accession	tree_order	clade	wine_subclade	clade_class	ecology	ploidy	aneuploidies	euploid	zygosity	Sporulation in water	Asci at 24h	Dyads at 24h	Asci at 72h	Dyads at 72h	CLS in water (day 8)	CLS in water (day 20)	CLS in SDC (day 7)	CLS in SDC (day 21)	CLS in SDC (day 35)	CLS in crSDC (day 7)	CLS in crSDC (day 21)	CLS in crSDC (day 35)	Adenine_doublingtime	Alanine_doublingtime	Arabinose_0.5_doublingtime	Arabinose_2_doublingtime	Arabinose_8_doublingtime	Citrulline_doublingtime	Fructose_0.5_doublingtime	Fructose_2_doublingtime	Fructose_32_doublingtime	Fructose_8_doublingtime	Glucose_0.5_doublingtime	Glucose_1_doublingtime	Glucose_16_doublingtime	Glucose_2_doublingtime	Glucose_32_doublingtime	Glucose_50_doublingtime	Glucose_8_doublingtime	Glycerol_0.5_doublingtime	Glycerol_2_doublingtime	Glycine_doublingtime	Isoleucine_doublingtime	Malic_Acid_doublingtime	Maltose_0.5_doublingtime	Maltose_2_doublingtime	Maltose_32_doublingtime	Maltose_8_doublingtime	Mannitol_2_doublingtime	Methionine_doublingtime	NH4_doublingtime	Phenylalanine_doublingtime	Raffinose_2_doublingtime	Raffinose_8_doublingtime	Serine_doublingtime	Sucrose_2_doublingtime	Sucrose_32_doublingtime	Sucrose_8_doublingtime	Threonine_doublingtime	Tryptophan_doublingtime	Valine_doublingtime	Xylose_0.5_doublingtime	Xylose_2_doublingtime	Xylose_8_doublingtime	YPD_doublingtime	Adenine_yield	Alanine_yield	Arabinose_0.5_yield	Arabinose_2_yield	Arabinose_8_yield	Citrulline_yield	Fructose_0.5_yield	Fructose_2_yield	Fructose_32_yield	Fructose_8_yield	Glucose_0.5_yield	Glucose_1_yield	Glucose_16_yield	Glucose_2_yield	Glucose_32_yield	Glucose_50_yield	Glucose_8_yield	Glycerol_0.5_yield	Glycerol_2_yield	Glycine_yield	Isoleucine_yield	Malic_Acid_yield	Maltose_0.5_yield	Maltose_2_yield	Maltose_32_yield	Maltose_8_yield	Mannitol_2_yield	Methionine_yield	NH4_yield	Phenylalanine_yield	Raffinose_2_yield	Raffinose_8_yield	Serine_yield	Sucrose_2_yield	Sucrose_32_yield	Sucrose_8_yield	Threonine_yield	Tryptophan_yield	Valine_yield	Xylose_0.5_yield	Xylose_2_yield	Xylose_8_yield	YPD_yield	Adenine_doublingtime_hours	Alanine_doublingtime_hours	Arabinose_0.5_doublingtime_hours	Arabinose_2_doublingtime_hours	Arabinose_8_doublingtime_hours	Citrulline_doublingtime_hours	Fructose_0.5_doublingtime_hours	Fructose_2_doublingtime_hours	Fructose_32_doublingtime_hours	Fructose_8_doublingtime_hours	Glucose_0.5_doublingtime_hours	Glucose_1_doublingtime_hours	Glucose_16_doublingtime_hours	Glucose_2_doublingtime_hours	Glucose_32_doublingtime_hours	Glucose_50_doublingtime_hours	Glucose_8_doublingtime_hours	Glycerol_0.5_doublingtime_hours	Glycerol_2_doublingtime_hours	Glycine_doublingtime_hours	Isoleucine_doublingtime_hours	Malic_Acid_doublingtime_hours	Maltose_0.5_doublingtime_hours	Maltose_2_doublingtime_hours	Maltose_32_doublingtime_hours	Maltose_8_doublingtime_hours	Mannitol_2_doublingtime_hours	Methionine_doublingtime_hours	NH4_doublingtime_hours	Phenylalanine_doublingtime_hours	Raffinose_2_doublingtime_hours	Raffinose_8_doublingtime_hours	Serine_doublingtime_hours	Sucrose_2_doublingtime_hours	Sucrose_32_doublingtime_hours	Sucrose_8_doublingtime_hours	Threonine_doublingtime_hours	Tryptophan_doublingtime_hours	Valine_doublingtime_hours	Xylose_0.5_doublingtime_hours	Xylose_2_doublingtime_hours	Xylose_8_doublingtime_hours	YPD_doublingtime_hours	Adenine_yield_cellscount	Alanine_yield_cellscount	Arabinose_0.5_yield_cellscount	Arabinose_2_yield_cellscount	Arabinose_8_yield_cellscount	Citrulline_yield_cellscount	Fructose_0.5_yield_cellscount	Fructose_2_yield_cellscount	Fructose_32_yield_cellscount	Fructose_8_yield_cellscount	Glucose_0.5_yield_cellscount	Glucose_1_yield_cellscount	Glucose_16_yield_cellscount	Glucose_2_yield_cellscount	Glucose_32_yield_cellscount	Glucose_50_yield_cellscount	Glucose_8_yield_cellscount	Glycerol_0.5_yield_cellscount	Glycerol_2_yield_cellscount	Glycine_yield_cellscount	Isoleucine_yield_cellscount	Malic_Acid_yield_cellscount	Maltose_0.5_yield_cellscount	Maltose_2_yield_cellscount	Maltose_32_yield_cellscount	Maltose_8_yield_cellscount	Mannitol_2_yield_cellscount	Methionine_yield_cellscount	NH4_yield_cellscount	Phenylalanine_yield_cellscount	Raffinose_2_yield_cellscount	Raffinose_8_yield_cellscount	Serine_yield_cellscount	Sucrose_2_yield_cellscount	Sucrose_32_yield_cellscount	Sucrose_8_yield_cellscount	Threonine_yield_cellscount	Tryptophan_yield_cellscount	Valine_yield_cellscount	Xylose_0.5_yield_cellscount	Xylose_2_yield_cellscount	Xylose_8_yield_cellscount	YPD_yield_cellscount
AAB	ERR9593591	497	07.Mosaic_beer	NA	dom	Domesticated	1	0	EUPLOID	hom	0	NA	NA	NA	NA	12	2.13	NA	NA	NA	NA	NA	NA	0.704010187882633	0.576131929570566	-1.65734985099425	-1.00531771219471	NA	-0.356194530506755	-1.20355998826104	-0.135588075872826	-0.070441757992167	-0.225525602286315	-0.538697401055603	-0.0713183391921676	-0.132576707645219	0.0146863548410799	-0.0192773493387565	-0.377900134495357	-0.276678737958804	-0.584108843610304	-0.423367425821956	NA	-0.766290407808457	0.212304702695584	-1.64982102916724	-0.333777626298086	-1.04287317703798	-0.450529001446271	-1.64911830004455	0.684575981043817	-0.232087278677118	-0.329358169057596	-0.284982724319516	-0.0450988026762645	0.714635986582089	0.0511700370137273	-0.423599436897813	-0.198379459213236	0.28228572370243	0.0853296351213226	-0.0240123745296727	-1.55240266813404	0.794751119598035	NA	0.280670891901859	-3.10532220380975	-3.94380434098522	-0.897068848128081	-0.471185753855452	NA	-2.64798419665725	-0.358092909062309	-0.919809591367269	-5.13047649369734	-1.47779923065826	-1.69543723677268	-1.29211677599931	-1.55186790810093	-1.70153852838649	-2.36037935307915	-3.63301592022091	-2.12566273191645	-3.89246084186573	-2.26689382944195	NA	-2.77693712954522	-0.800029458627884	-0.500715197769235	-0.380124735202388	-0.332100239081907	-0.366407150107667	-1.49335536460614	-3.46146922766493	-2.39199663221974	-3.45890380233475	-0.775111264645128	-1.0614690399572	-4.10931507699499	-1.6625949016739	-2.5733471438928	-1.6572482389681	-3.16838337208109	-2.94468921404957	-2.36793962553523	-0.596806146974894	-3.74461484088004	NA	-0.577625842404988	6.0346977356095	3.18285945580345	3.81404470736856	2.99843659976648	NA	3.04506731910365	1.92004107377735	2.15884909504882	3.04843137140174	2.11147564525024	2.7447374254732	1.88787598506394	1.98771935342311	2.20368348480199	2.36308343734808	2.64825561097954	1.82233226011106	2.11134333698151	3.42656384105168	NA	2.36803250924109	8.4686751201505	1.74309118013859	2.06404291466035	1.51675542057985	1.80809576137206	1.81727770545113	4.71487066670108	1.96840054923355	2.45100649875519	1.73937669607218	1.47449476325548	5.23121410395207	1.88039659287156	1.38239007519764	1.58692360143622	8.90367530923744	6.42902325558141	3.53095201122223	1.94122641702126	8.5999702846784	NA	1.7264566899694	187854.520063077	873851.89311728	131530.267216315	320071.262029919	NA	185310.960535526	1082258.61472089	3852238.05246133	192501.851088851	4758643.85912248	249330.203558822	2075694.53115279	1782289.03641091	2800437.44471185	2151979.49965515	670995.605914854	1971868.59828786	34126.4429446909	802633.810402672	NA	1294664.29389756	139725.804053793	389159.965285967	3688484.75660936	7388256.76283725	8146440.55302231	282846.925978483	305947.692808471	435403.457631091	102700.3401835	4237891.44361787	4676503.63569642	110703.590293206	2729850.30613011	2262334.75049174	3706671.22927864	120112.101538252	102633.077574298	313687.856323171	224842.979072208	88942.927539782	NA	6247039.32379534
AAD	ERR9593592	945	25.Sake	NA	dom	Domesticated	2	2	ANEUPL	hom	0	0	NA	0	NA	87.1	76.2	26.0352504	18.9791682	22.21788668	48.87284463	20.18233064	17.18673788	NA	0.316806495011117	0.439618002369538	0.413354424726737	0.583101865765153	-0.138369495660783	-0.0451399692836938	-0.294429713322569	-0.21536941504788	-0.267103398064886	0.225747149063864	-0.103103185632857	-0.0686668461218531	-0.134467653302541	0.073509286137394	0.0452378064929684	-0.0518083851549651	0.118217966363972	0.11579169687365	0.0320830378015078	-0.312003173702601	-0.306597427422048	-0.725002176065974	-0.173554989892594	-0.0898474887293514	-0.103633470845579	-0.223129659802796	-0.985978434327422	-0.376873102996934	-0.215091794430627	0.322294331657531	0.134673782732823	-0.0427777790439872	-0.12346306408742	-0.0838635514409479	-0.0105383061933414	0.0274817370015565	-0.431083902267619	0.140558173597997	-0.0504418923097996	-0.0171277280444096	-0.102296776688109	-0.144227889144783	NA	0.0318374290503289	0.118750630723942	0.176201732512911	-0.577674560585216	0.244732142661485	0.808957018360102	0.12735133735881	-0.208491380304094	0.242200383741161	0.396916075172529	-0.0848423561697766	0.209783469905263	-0.0582018373494915	-0.302701380829768	-1.04862738140395	0.0822348039718504	-0.726959156425798	-0.0152420648848271	-0.132801152276739	0.28686824757003	0.302362620749168	1.55206471544641	0.175703566310744	-0.680585036321937	-0.16653396790665	0.716963820784854	-5.3204604372112	0.854353691117993	0.30102901178647	-0.0430882844768856	-0.150408589400136	0.139867839871765	0.149222411895148	0.0215731303420093	0.2747797801188	-0.089241236522243	0.573233707899742	-0.00565622720487549	0.390494712844341	-0.0715578033115102	1.15627593500278	0.864168403978762	NA	2.6587413476624	16.4461508905082	8.01199154384951	8.50707127810093	3.5423689397713	4.26974711385228	1.92468629183284	2.7551483639466	2.0332003969723	4.68826976902716	1.8461276792702	2.07613931640146	1.98328229912566	2.52122524120802	3.56010060099719	2.12850570455586	3.38332921833363	4.97817228472371	8.45773899499002	3.24357792947298	5.91137903769041	3.30161263876867	2.30597225208698	2.93065594854348	2.29749817931501	4.88516854532401	1.47623718496515	1.78045883625489	2.65308475004823	2.648303293789	1.67060658799275	3.0927938325526	1.66597885746199	1.74739952893925	1.80069244938917	7.44357868489899	4.4949803767591	3.9639777246241	5.48815011989485	4.06589675863875	9.42595429161499	1.28602845768157	NA	13732833.1182353	266638.853411604	500085.969465002	235440.362126129	1376245.45830486	2426772.20158348	7657571.5994115	5834102.92072846	14786902.0825396	1042304.64426409	4794401.12215266	5853340.06166338	8747675.63847757	8959555.71569522	4057010.84615096	8756105.72467053	302169.895669874	3737596.18860019	969891.144772348	10796692.722094	303385.2871237	1615461.0496284	5422206.032873	5803416.13199591	9356531.7081864	1369957.601272	84240.4034149837	4111339.23860705	1386856.78112979	7023463.3177519	8794058.49147438	2096460.94620846	9581976.28645367	13562734.8949516	14110988.3926269	1015036.35667383	1175464.22918878	1621725.6311406	444963.887065492	1128494.70811289	518643.760537004	16948707.8672981
AAE	ERR9593593	345	01.Wine_European	W4.Georgian	dom	Domesticated	1	0	EUPLOID	hom	0	NA	NA	NA	NA	68.4	63.2	NA	NA	NA	NA	NA	NA	0.450354346675305	0.267587888779078	-1.62658634394611	-0.965934040721785	-0.599422120200439	0.290735485015374	-0.980959299833247	-0.256267653013583	-0.281444180859453	-0.182624408143022	-0.760738873311354	-0.236797329441412	-0.329590763240552	-0.233570708689579	0.00175195928273175	-0.573196903956009	-0.230097098930398	-0.788280564559268	-0.683388629283536	0.196129408222758	-0.921788897951891	-0.359865107731335	-1.76181675140431	-0.519894795246595	-0.747251032500985	-0.420532248450976	-1.28928971589685	-0.275116278453999	-0.238392024276023	-0.572463856857949	-0.163256810895496	-0.225003421411734	0.133593221869662	0.0496101986337604	-0.833512423312329	-0.131175814597317	-0.745906553106046	-0.010140626056274	-0.200734515425458	-1.42023509074036	-0.140056875654149	-0.186189073213289	0.0888710543223427	-1.94253836284467	-0.246939007884931	-0.57275440172464	-0.486728064934618	-0.723876858629563	-1.37041586695308	-0.304629633744124	-0.291902648647846	-1.17187566464502	-0.691838372738951	-1.07611183921593	-0.697183254430467	-0.462084782953825	-0.967620524112624	-0.818669219499079	-3.08927226187288	-0.743188708620598	-0.79281519138725	-1.16731366396604	-2.79070415092615	-0.795609099993429	-1.6273086249648	0.626363388971958	-0.0017280382892082	0.180076675822155	0.0823319585384769	-2.30936373601132	0.139303999666376	-1.38135661892439	-1.71310611517915	-0.551183409979149	-0.374143478172387	-0.303683442751502	-0.258947178095526	-2.11513828616812	-0.872469250068127	-0.0425399629353986	0.0627366848522826	-1.07551053163696	-0.885296676982987	-1.32621021368554	-1.26365474348728	0.15308353951313	5.05668406404089	2.56988726543417	3.89713145115559	3.07907613208865	3.74840218882779	4.77305517970112	2.23287363140386	1.97955527735947	2.63303377720427	2.15621875738431	2.35858153182437	1.68267795251937	1.73296770522402	1.85466284496496	2.39974322570967	2.37800618354196	1.88431466113554	1.84519100607005	2.86124835916088	9.47566450735023	2.13032374096805	5.69606841581433	1.61127272665639	1.8137495457698	1.86249406823939	1.8445478103109	2.33211873472388	2.41808818373223	1.959880665663	2.07189003247414	1.89149271675215	1.30240952163883	3.49446767421355	1.87948289581055	1.06212568510945	1.66014128513094	4.35861634708063	6.02002371357147	3.12285678600355	2.12331137669018	3.73328333239918	8.89837102219816	1.51160017174988	418458.597839179	11322356.9659574	164687.644768281	316624.236659257	213478.115301775	449719.934471372	1121472.57818615	5743755.50677568	3002780.62123036	8161846.4196407	376277.151976726	3140187.80141276	3685779.12403534	4660466.63832469	6288688.03138073	972879.051870688	5056966.62732051	289099.911400107	1684386.58841108	155243.16375091	5098452.72700804	78748.2250183133	850736.110572809	4797791.61650896	10542075.4208234	11118315.671032	219548.522018713	3709205.94900498	872889.957418902	352309.602493746	4940053.47543405	7530663.21025202	1542691.09955637	7219298.69475531	3188148.66330155	6384145.37073047	1049166.55238161	825146.701451492	769466.081099882	185028.376889288	473894.174411151	99291.3763724232	10374016.9761213
AAG	ERR9593594	761	M3.Mosaic_Region_3	NA	unassigned	Wild	1	0	EUPLOID	hom	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53824731272071	-0.233192721043571	NA	1.62115228023403	1.73021826297267	0.106223542545177	0.104394013410384	-0.042879892401988	-0.289170777951211	-0.120532916898194	0.108734818320161	-0.392597221440115	0.0818714071894673	0.269994782734715	0.126380282996832	0.218367035292711	0.16137278606066	0.687199638026782	0.0430058840109813	NA	-0.876037393000691	0.8893874791086	0.010476279450444	0.21156001130846	-0.17632131682941	0.431192284783594	0.152547524490686	1.99045327904677	-0.390719890987054	-0.428048173847716	0.404345266617082	0.00069984086743274	-0.263051269244085	0.211952604167291	0.25445475773717	0.104035632267634	-0.977750751184399	1.2165505265154	-0.488592739099898	0.639633256592653	0.388092578704211	NA	0.327363679422805	-4.14970764603187	-2.99009626363218	NA	-2.86413055358497	-6.02554775967992	-1.71975811841142	-0.897039171121883	-1.14328802322094	-1.86866399279652	-1.1743493142314	-1.65634177976383	-2.64225819888185	-1.60580148330039	-2.12887589592682	-2.54010309639302	-2.81050609627678	-1.61469444814555	-3.25443905475016	-1.51116942612251	NA	-0.692766219040906	-0.925016029299036	-2.82230472767838	-2.57515836978649	-3.448622855435	-2.94150641846021	-0.547077720611831	-3.70221149066073	-1.83803416051908	-2.2571692413302	-1.94565563972063	-1.59654404351976	-1.7970226762762	-3.31875832504944	-1.81372041185005	-1.64913591845303	-0.631563132455345	-2.78763954970895	-1.31419164684119	-1.78560598690128	-5.65564869556469	NA	-0.752275578065916	10.7491624258442	1.83216203834771	NA	18.4978279337218	18.8373984112837	4.20006959402427	4.7410985117728	2.29130742094407	2.61770743544855	2.25213485517486	4.29833402415493	1.5114046834978	2.31817879461669	2.62506805857623	2.61359406409015	4.00412554723476	2.46961158517272	5.23822972324041	4.73756569981394	NA	2.19861856210646	13.5730689960519	5.49588677479275	3.01738976402935	2.76020882010285	3.33565186303834	6.33543958755108	11.6186133191027	1.76337327472006	2.28924333223611	2.80354511726744	1.52206911799584	2.66340292061837	2.10266839604347	2.21117081940725	1.94954856623361	3.7081552633436	14.0832504490874	2.5594148942393	8.86605845985297	5.37660975464401	NA	1.78328619443075	91574.7221743412	1722768.96757511	NA	60784.6312819397	5393.49001612913	353104.359452158	753925.891185544	3174526.87324942	1847286.22658916	5539993.18397391	251884.718972645	815957.992533454	1675941.82132522	2082624.12582047	1900116.60494956	1186777.96328772	2702663.86057961	55227.7237162914	1325720.9757958	NA	5489429.29660906	128795.398183328	78186.0070895684	805755.045499234	852026.475315776	1368914.90848171	545016.208541644	258667.78978217	636030.354073151	235723.109331737	1878574.19590577	3227938.15878848	587520.496031282	865742.47628798	3822874.34000116	3720001.61761473	697474.044086085	114436.768516792	651383.639831497	98473.8939156688	23410.8418412538	NA	5597672.61968534
AAG	ERR9593595	761	M3.Mosaic_Region_3	NA	unassigned	Wild	1	0	EUPLOID	hom	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53824731272071	-0.233192721043571	NA	1.62115228023403	1.73021826297267	0.106223542545177	0.104394013410384	-0.042879892401988	-0.289170777951211	-0.120532916898194	0.108734818320161	-0.392597221440115	0.0818714071894673	0.269994782734715	0.126380282996832	0.218367035292711	0.16137278606066	0.687199638026782	0.0430058840109813	NA	-0.876037393000691	0.8893874791086	0.010476279450444	0.21156001130846	-0.17632131682941	0.431192284783594	0.152547524490686	1.99045327904677	-0.390719890987054	-0.428048173847716	0.404345266617082	0.00069984086743274	-0.263051269244085	0.211952604167291	0.25445475773717	0.104035632267634	-0.977750751184399	1.2165505265154	-0.488592739099898	0.639633256592653	0.388092578704211	NA	0.327363679422805	-4.14970764603187	-2.99009626363218	NA	-2.86413055358497	-6.02554775967992	-1.71975811841142	-0.897039171121883	-1.14328802322094	-1.86866399279652	-1.1743493142314	-1.65634177976383	-2.64225819888185	-1.60580148330039	-2.12887589592682	-2.54010309639302	-2.81050609627678	-1.61469444814555	-3.25443905475016	-1.51116942612251	NA	-0.692766219040906	-0.925016029299036	-2.82230472767838	-2.57515836978649	-3.448622855435	-2.94150641846021	-0.547077720611831	-3.70221149066073	-1.83803416051908	-2.2571692413302	-1.94565563972063	-1.59654404351976	-1.7970226762762	-3.31875832504944	-1.81372041185005	-1.64913591845303	-0.631563132455345	-2.78763954970895	-1.31419164684119	-1.78560598690128	-5.65564869556469	NA	-0.752275578065916	10.7491624258442	1.83216203834771	NA	18.4978279337218	18.8373984112837	4.20006959402427	4.7410985117728	2.29130742094407	2.61770743544855	2.25213485517486	4.29833402415493	1.5114046834978	2.31817879461669	2.62506805857623	2.61359406409015	4.00412554723476	2.46961158517272	5.23822972324041	4.73756569981394	NA	2.19861856210646	13.5730689960519	5.49588677479275	3.01738976402935	2.76020882010285	3.33565186303834	6.33543958755108	11.6186133191027	1.76337327472006	2.28924333223611	2.80354511726744	1.52206911799584	2.66340292061837	2.10266839604347	2.21117081940725	1.94954856623361	3.7081552633436	14.0832504490874	2.5594148942393	8.86605845985297	5.37660975464401	NA	1.78328619443075	91574.7221743412	1722768.96757511	NA	60784.6312819397	5393.49001612913	353104.359452158	753925.891185544	3174526.87324942	1847286.22658916	5539993.18397391	251884.718972645	815957.992533454	1675941.82132522	2082624.12582047	1900116.60494956	1186777.96328772	2702663.86057961	55227.7237162914	1325720.9757958	NA	5489429.29660906	128795.398183328	78186.0070895684	805755.045499234	852026.475315776	1368914.90848171	545016.208541644	258667.78978217	636030.354073151	235723.109331737	1878574.19590577	3227938.15878848	587520.496031282	865742.47628798	3822874.34000116	3720001.61761473	697474.044086085	114436.768516792	651383.639831497	98473.8939156688	23410.8418412538	NA	5597672.61968534
AAH	ERR9593596	658	99.Other	NA	unassigned	UNK	1	0	EUPLOID	hom	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0430094947656643	0.74122225229682	-0.647625881933695	1.01282696595965	0.767359837798179	0.581146203551383	-0.306125549816331	-0.0881742748777696	-0.284998117863222	-0.0652312553449644	-0.504579684337479	-0.15890242973215	-0.0133255112777477	-0.0265601893890674	0.0198767460097605	-0.310508444223973	-0.203594933799026	-0.0406782284255246	-0.0105019919056952	1.0147978498297	-0.382084554562348	-0.2398641968637	-1.08386365542801	-0.330839773695811	-0.458315991150984	-0.0898300525833602	-0.531739602413529	-0.0956359859435521	0.646151162756212	-0.032639327777614	0.181325650918442	0.0268844055910512	0.223129953408789	0.117151068039722	-0.0796110159434036	-0.100726802290359	0.155186209136105	0.661688481520836	0.388717451589665	0.444500365114139	0.775332347867316	0.00688764454215195	0.14236086272292	0.60358224618996	-2.98130094994411	-1.18325142431442	-3.46936544950874	-3.97432427481576	-1.29330916197304	-0.693777257536448	-1.46492313878389	-1.26286078217852	-1.17443648238115	-2.3257708702033	-2.00852524507802	-0.405694520130882	-1.90248976378885	-1.43599381901112	-3.23906851671011	-0.964825616342823	-3.65244284310766	-1.74827329336129	-5.42028720922	-1.44314044871928	1.03397841558131	0.439425858935506	-0.740589289672847	-0.492132507987027	-0.698243616632647	-2.50745124413757	0.887806323026092	-3.39658904266954	-2.29617485699398	-1.08859523683286	-1.10194446421514	-1.87541940691567	-1.56501124626985	-1.84431284013648	-1.19586637833169	-1.55845942672814	-2.00439906030624	-1.82331107897983	-3.08825688144916	-3.9022983250868	-2.51065340810545	-1.40515504514175	3.5910346445486	3.57431754786018	7.68059395303082	12.1356923560381	9.6644031908917	5.83234437003008	3.56288458765439	2.22103063679639	2.62590172659929	2.33808763733255	2.81242124940955	1.77665523375154	2.15699473339621	2.13851561300963	2.42744567904802	2.77622077939591	1.91864751814983	3.02626331702785	4.56137958420165	16.7102856284333	3.09429009901929	6.199547913514	2.58092366029472	2.0676131450164	2.27122609071646	2.32006683620948	3.94791953722782	2.73658028244012	3.62081612313362	3.01393803384375	2.40172155437714	1.55024928842218	3.7213830600037	1.96831671845388	1.75264666704323	1.6931373651032	8.16161145098258	9.58640279071468	4.70122062379443	7.73381083411608	7.05005867195512	10.1851062022007	1.56923442400607	2440744.24961168	1703872.44012399	107894.711132079	40023.2373310268	22407.50955644	473866.834471058	863984.190780499	2539319.43187805	2815928.69272693	5564663.33102258	162073.592415349	1278971.33298356	3818516.93081867	2448992.95213495	4084194.54519058	888210.76615771	4236875.45282881	39904.4758927783	1126388.901641	24830.2115082389	3254735.82735328	498551.633203326	746729.234243311	2873068.47908426	6625455.25804301	6472509.66667344	141526.302786613	6228701.19728113	216402.325678457	229241.294014452	3403129.90929302	4547156.4076443	518605.765053354	2919548.8260612	3738049.61757534	5091655.1335791	367371.055679269	196978.739430822	458579.66727533	39937.7231034822	79054.8320649149	40886.0665929671	3518788.23601599
AAI	ERR9593597	100	01.Wine_European	WineEuropean	dom	Domesticated	1	0	EUPLOID	hom	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0853152136534049	0.38768097310997	-1.15664104838002	-0.184660214760466	0.0949781519275281	0.0699929557484391	-0.814923456193012	-0.34051222868169	-0.283359984004082	-0.143666079239204	-0.0240652730097888	0.050796940048453	0.163286300568682	0.0493848729994818	0.348725336105421	0.278591894571591	-0.0119768853379426	-1.34728976817823	-0.717988406154207	0.28632196494306	-0.714186667437617	-0.315609680658879	-1.12522700690569	-0.454383038215765	-0.568268465557899	-0.457187420186271	-0.956555300576434	0.646864401288902	-0.0825312733379698	-0.244038215566119	-0.0430009053794171	-0.0152244977007754	0.179398827713957	0.0866921825798755	-0.196472042843208	0.142640496811091	-0.247694079701431	-0.265828359615827	-0.155910863177939	-0.56532938828271	-0.170337284953035	-0.510940895866922	0.135401420502077	1.02980937633536	-0.178757555435111	-1.28396622682542	-0.0943447651676978	-0.655358046456687	0.0463973114526992	0.257202927919257	-0.215946787862007	-1.06524563807161	-0.336139350903789	-0.154662778459859	-0.308703108068254	-0.655574925902433	-0.60889214273621	-1.01763617499727	-1.92479317256236	-0.508560806425555	-3.04837914618106	-0.494007987186418	0.334671262401934	0.975509220427766	3.23469880418793	0.33220146563111	0.254793523965813	0.123860507988772	-0.117656492182426	-0.272065562261433	0.701953484872552	0.364720469275246	0.596155127888675	-0.950665703844912	-0.653516344354244	0.263063753884973	-0.50106445302346	-1.36396002024474	-0.832135410891869	-0.087080127617524	1.05830446367029	0.295027134220122	-0.47832138534435	-0.130484045352433	1.07731806370035	0.430174471210178	3.9255915364811	2.79296495612207	5.39652443838008	5.2920564653957	6.06407917008269	4.09250262350898	2.5110459389046	1.8640750668896	2.62993346797337	2.21450851735313	3.92226453635744	2.05391706487528	2.45060427428409	2.25456223635624	3.04974846432575	4.17198415275963	2.19051903917149	1.2231927170458	2.79302487131124	10.0854225736275	2.45495099439219	5.88746594915632	2.50175047183413	1.90356446025775	2.10519060935387	1.79817486939072	2.93732178823979	4.5784225695555	2.18332048461605	2.60039405482788	2.05582112099878	1.50538967352398	3.60834247984578	1.92846509871119	1.63481024009501	2.00240981449172	6.15326124204516	5.04014801692733	3.22153356004103	3.8402505391572	3.65094172436086	7.10027381410686	1.56129072115945	3278272.14793963	11868148.2152928	100590.736092353	414720.389902815	223116.173037514	1200862.88211901	1656460.40071105	6038109.09040343	3231169.07761138	9896255.61302428	712041.678618304	4103066.15420671	3235299.30805146	5975161.99061768	5459011.51481311	2183223.29568818	5813702.09594866	60422.7857968922	2682005.07585203	1352817.39360132	17401923.5999123	2292242.1828713	699512.964292118	5763680.64079444	10171726.2899262	9701299.53273309	659555.923887796	5480414.34827984	2927996.56247596	1701590.7868596	3744052.77479894	6211855.35912681	2283053.49463334	6105023.61163156	5187161.08047234	6553904.69164591	1016559.70399101	1645351.4754017	1988338.89439482	243724.705013639	1078210.84433195	492746.787538184	12544301.4873151
